borrowId	studentId	bookId	takenDate	broughtDate
4694	53	90	30/11/16 11:24	09/12/16 17:21
4695	311	10	30/11/16 11:45	17/12/16 09:15
4696	182	8	30/11/16 11:53	02/12/16 15:36
4697	475	119	30/11/16 11:54	07/12/16 12:34
4698	493	93	30/11/16 13:19	15/12/16 15:52
4699	203	155	30/11/16 17:34	06/12/16 14:55
4700	218	46	30/11/16 18:50	14/12/16 15:18
4701	266	12	30/11/16 19:16	19/12/16 15:01
4702	58	33	30/11/16 19:33	08/12/16 08:00
4703	172	13	30/11/16 19:51	01/12/16 18:40
4704	376	161	01/12/16 08:00	05/12/16 14:11
4705	282	61	01/12/16 08:06	19/12/16 13:06
4706	426	61	01/12/16 10:06	06/12/16 09:16
4707	91	104	01/12/16 11:51	10/12/16 19:27
4708	96	3	01/12/16 12:10	17/12/16 13:52
4709	499	140	01/12/16 12:45	10/12/16 14:27
4710	389	9	01/12/16 13:07	19/12/16 14:36
4711	373	78	01/12/16 13:12	07/12/16 08:44
4712	399	112	01/12/16 13:22	02/12/16 12:57
4713	28	136	01/12/16 14:40	14/12/16 08:24
4714	322	157	01/12/16 15:14	14/12/16 12:01
4715	13	142	01/12/16 15:39	09/12/16 19:56
4716	300	59	01/12/16 16:33	13/12/16 14:19
4717	1	116	01/12/16 16:55	09/12/16 11:45
4718	116	133	01/12/16 18:59	21/12/16 15:01
4719	162	54	01/12/16 19:12	09/12/16 16:04
4720	298	104	02/12/16 08:24	20/12/16 13:24
4721	490	132	02/12/16 08:39	12/12/16 09:10
4722	307	119	02/12/16 10:39	20/12/16 17:28
4723	148	94	02/12/16 10:57	13/12/16 14:52
4724	123	135	02/12/16 11:13	08/12/16 13:08
4725	15	167	02/12/16 11:26	14/12/16 16:11
4726	487	42	02/12/16 13:14	16/12/16 19:30
4727	104	151	02/12/16 13:22	22/12/16 08:00
4728	181	110	02/12/16 14:18	16/12/16 19:41
4729	287	134	02/12/16 17:01	03/12/16 14:52
4730	495	107	02/12/16 17:03	15/12/16 09:14
4731	402	120	02/12/16 17:10	16/12/16 11:03
4732	241	33	02/12/16 18:49	06/12/16 14:16
4733	56	27	02/12/16 19:21	10/12/16 10:11
4734	504	83	02/12/16 19:47	19/12/16 19:54
4735	491	24	03/12/16 02:11	13/12/16 11:17
4736	441	44	03/12/16 08:29	20/12/16 13:23
4737	25	118	03/12/16 09:11	13/12/16 10:50
4738	220	84	03/12/16 09:24	17/12/16 15:07
4739	350	167	03/12/16 09:48	14/12/16 14:53
4740	61	134	03/12/16 10:00	14/12/16 17:47
4741	106	109	03/12/16 10:16	05/12/16 15:19
4742	249	66	03/12/16 10:40	10/12/16 10:54
4743	377	60	03/12/16 12:21	08/12/16 17:55
4744	486	66	03/12/16 13:11	12/12/16 08:56
4745	409	122	03/12/16 13:14	12/12/16 19:51
4746	443	47	03/12/16 13:59	03/12/16 18:59
4747	362	43	03/12/16 14:52	20/12/16 16:39
4748	435	65	03/12/16 15:24	22/12/16 09:47
4749	248	149	03/12/16 15:30	12/12/16 11:02
4750	48	106	03/12/16 15:37	08/12/16 14:56
4751	155	4	03/12/16 16:01	19/12/16 15:41
4752	224	37	03/12/16 16:07	08/12/16 15:36
4753	481	165	03/12/16 17:16	08/12/16 13:48
4754	65	163	03/12/16 17:47	09/12/16 17:51
4755	247	151	03/12/16 17:59	10/12/16 14:30
4756	16	109	03/12/16 18:18	13/12/16 16:14
4757	326	112	04/12/16 02:42	19/12/16 02:16
4758	97	1	04/12/16 14:02	05/12/16 05:04
4759	278	20	04/12/16 14:05	12/12/16 02:15
4760	352	131	05/12/16 08:24	24/12/16 18:10
4761	117	128	05/12/16 09:39	12/12/16 11:05
4762	331	93	05/12/16 09:56	16/12/16 09:40
4763	493	4	05/12/16 10:14	09/12/16 19:58
4764	279	6	05/12/16 10:17	19/12/16 17:00
4765	305	71	05/12/16 10:43	06/12/16 14:48
4766	19	18	05/12/16 10:45	06/12/16 10:15
4767	265	103	05/12/16 10:57	19/12/16 08:31
4768	441	37	05/12/16 11:12	07/12/16 11:08
4769	134	155	05/12/16 11:34	05/12/16 17:12
4770	351	98	05/12/16 11:38	23/12/16 18:47
4771	440	120	05/12/16 12:12	14/12/16 17:30
4772	493	148	05/12/16 12:14	10/12/16 16:19
4773	206	33	05/12/16 14:38	06/12/16 12:44
4774	24	54	05/12/16 15:38	13/12/16 13:38
4775	485	31	05/12/16 19:24	19/12/16 09:00
4776	4	127	06/12/16 08:30	06/12/16 19:53
4777	114	30	06/12/16 10:28	12/12/16 17:11
4778	390	19	06/12/16 11:26	17/12/16 13:45
4779	277	33	06/12/16 11:40	14/12/16 11:59
4780	49	16	06/12/16 11:57	14/12/16 14:06
4781	219	24	06/12/16 12:04	15/12/16 15:54
4782	361	12	06/12/16 13:42	14/12/16 14:47
4783	59	80	06/12/16 15:01	13/12/16 16:31
4784	36	124	06/12/16 17:00	24/12/16 08:50
4785	178	40	06/12/16 17:33	20/12/16 08:02
4786	206	7	06/12/16 17:40	15/12/16 12:48
4787	436	93	06/12/16 19:40	12/12/16 13:15
4788	135	100	07/12/16 08:02	23/12/16 08:16
4789	328	148	07/12/16 08:23	15/12/16 19:07
4790	333	139	07/12/16 08:57	24/12/16 16:33
4791	340	84	07/12/16 09:06	21/12/16 14:10
4792	484	81	07/12/16 12:37	20/12/16 11:37
4793	269	115	07/12/16 12:54	21/12/16 19:08
4794	321	45	07/12/16 12:59	14/12/16 10:24
4795	500	16	07/12/16 14:03	24/12/16 19:33
4796	233	65	07/12/16 16:14	26/12/16 08:09
4797	347	99	07/12/16 16:35	16/12/16 18:08
4798	400	37	07/12/16 16:47	14/12/16 12:57
4799	297	104	07/12/16 19:35	09/12/16 10:20
4800	21	17	08/12/16 01:44	21/12/16 18:30
4801	98	119	08/12/16 10:10	23/12/16 19:36
4802	214	10	08/12/16 10:34	27/12/16 08:33
4803	64	50	08/12/16 10:36	21/12/16 12:37
4804	242	71	08/12/16 10:38	13/12/16 12:10
4805	32	131	08/12/16 12:25	24/12/16 10:21
4806	287	124	08/12/16 13:36	12/12/16 13:48
4807	103	59	08/12/16 14:53	08/12/16 15:55
4808	21	77	08/12/16 14:57	10/12/16 15:30
4809	347	33	08/12/16 15:31	20/12/16 11:22
4810	178	8	08/12/16 16:21	10/12/16 13:57
4811	282	44	08/12/16 16:41	13/12/16 19:04
4812	149	158	08/12/16 16:54	26/12/16 10:20
4813	153	55	08/12/16 17:16	21/12/16 08:36
4815	463	15	08/12/16 18:59	28/12/16 15:30
4816	379	146	08/12/16 19:25	24/12/16 17:00
4817	63	43	08/12/16 19:29	23/12/16 09:10
4818	180	42	08/12/16 19:49	16/12/16 08:49
4819	142	91	09/12/16 09:08	15/12/16 17:57
4820	174	6	09/12/16 09:17	28/12/16 11:43
4821	302	45	09/12/16 09:51	24/12/16 12:50
4822	386	126	09/12/16 11:34	12/12/16 16:38
4823	125	104	09/12/16 11:35	12/12/16 15:30
4824	271	14	09/12/16 11:52	10/12/16 16:05
4825	496	29	09/12/16 13:09	21/12/16 08:20
4826	205	19	09/12/16 14:16	14/12/16 09:29
4827	457	111	09/12/16 14:50	22/12/16 15:26
4828	452	117	09/12/16 15:14	26/12/16 11:00
4829	83	164	09/12/16 17:24	28/12/16 12:02
4830	38	151	10/12/16 08:34	23/12/16 10:42
4831	219	58	10/12/16 10:32	27/12/16 08:36
4832	404	19	10/12/16 11:03	14/12/16 12:52
4833	140	79	10/12/16 12:42	12/12/16 13:38
4834	55	99	10/12/16 13:29	24/12/16 16:00
4835	453	44	10/12/16 15:12	29/12/16 12:24
4836	270	74	10/12/16 16:22	24/12/16 17:55
4837	28	105	10/12/16 17:04	16/12/16 09:59
4838	281	153	10/12/16 17:12	30/12/16 11:09
4839	206	95	10/12/16 19:29	21/12/16 15:19
4840	460	84	10/12/16 19:41	16/12/16 17:05
4841	201	160	11/12/16 16:07	28/12/16 07:01
4842	332	86	11/12/16 21:59	20/12/16 15:00
4843	486	12	12/12/16 07:05	26/12/16 08:08
4844	341	51	12/12/16 08:57	22/12/16 10:13
4845	117	51	12/12/16 09:36	27/12/16 09:26
4846	61	64	12/12/16 09:51	15/12/16 17:14
4847	105	91	12/12/16 09:53	14/12/16 17:40
4848	238	69	12/12/16 10:00	20/12/16 17:07
4849	159	80	12/12/16 11:09	24/12/16 15:44
4850	489	114	12/12/16 11:28	30/12/16 13:41
4851	411	42	12/12/16 12:12	29/12/16 19:58
4852	434	30	12/12/16 12:32	29/12/16 10:41
4853	1	43	12/12/16 13:21	13/12/16 15:09
4854	417	122	12/12/16 13:50	26/12/16 10:41
4855	239	157	12/12/16 14:52	16/12/16 15:02
4856	91	161	12/12/16 15:07	28/12/16 16:35
4857	198	86	12/12/16 15:11	17/12/16 10:23
4858	159	45	12/12/16 17:10	19/12/16 10:27
4859	134	41	12/12/16 17:19	28/12/16 16:49
4860	105	114	12/12/16 17:31	24/12/16 12:31
4861	329	61	12/12/16 17:35	31/12/16 15:03
4862	129	131	12/12/16 17:38	17/12/16 09:13
4863	237	26	12/12/16 18:56	31/12/16 11:28
4864	74	99	12/12/16 19:53	16/12/16 13:37
4865	299	107	12/12/16 20:34	20/12/16 19:04
4866	27	72	13/12/16 09:23	20/12/16 09:28
4867	69	39	13/12/16 09:54	26/12/16 10:41
4868	330	59	13/12/16 10:51	24/12/16 18:06
4869	368	105	13/12/16 10:54	15/12/16 10:16
4870	198	147	13/12/16 10:59	17/12/16 08:30
4871	3	24	13/12/16 12:52	22/12/16 08:08
4872	279	26	13/12/16 12:53	21/12/16 11:26
4873	420	116	13/12/16 14:16	27/12/16 08:48
4874	249	50	13/12/16 14:23	31/12/16 16:39
4875	357	130	13/12/16 14:55	28/12/16 13:26
4876	470	23	13/12/16 15:40	27/12/16 15:55
4877	178	65	13/12/16 16:49	19/12/16 14:23
4878	351	7	13/12/16 17:39	02/01/17 10:17
4879	303	27	13/12/16 18:42	19/12/16 17:47
4880	461	119	13/12/16 18:58	16/12/16 08:32
4881	378	51	13/12/16 19:20	28/12/16 16:41
4882	210	146	14/12/16 08:19	24/12/16 09:16
4883	200	62	14/12/16 09:18	21/12/16 10:02
4884	128	14	14/12/16 09:30	19/12/16 19:05
4885	455	129	14/12/16 10:29	16/12/16 14:10
4886	111	44	14/12/16 11:58	23/12/16 19:46
4887	309	111	14/12/16 12:02	23/12/16 13:51
4889	98	81	14/12/16 12:29	21/12/16 17:28
4890	242	147	14/12/16 12:32	23/12/16 18:07
4891	167	25	14/12/16 13:00	03/01/17 11:20
4892	168	43	14/12/16 13:16	02/01/17 16:17
4893	99	118	14/12/16 13:34	22/12/16 11:56
4894	108	80	14/12/16 14:42	19/12/16 15:26
4895	204	157	14/12/16 15:04	16/12/16 16:05
4896	472	115	14/12/16 16:27	16/12/16 10:50
4897	395	17	14/12/16 16:51	16/12/16 17:25
4898	504	43	14/12/16 17:01	24/12/16 18:39
4899	458	84	14/12/16 17:45	22/12/16 17:49
4900	10	55	14/12/16 18:02	22/12/16 16:42
4902	18	121	14/12/16 19:07	29/12/16 09:53
4903	252	39	14/12/16 19:40	15/12/16 18:16
4904	320	70	14/12/16 19:44	24/12/16 09:02
4905	195	24	15/12/16 09:36	28/12/16 13:07
4906	390	70	15/12/16 09:56	21/12/16 15:18
4907	329	92	15/12/16 10:10	20/12/16 11:31
4908	134	93	15/12/16 11:30	22/12/16 18:26
4909	336	25	15/12/16 12:20	27/12/16 19:14
4910	484	138	15/12/16 12:57	16/12/16 13:19
4911	419	93	15/12/16 13:10	23/12/16 10:30
4912	123	73	15/12/16 13:52	29/12/16 17:42
4914	478	97	15/12/16 16:06	02/01/17 17:56
4915	86	140	15/12/16 16:34	15/12/16 19:37
4916	201	71	15/12/16 16:38	30/12/16 15:20
4917	254	40	15/12/16 17:47	20/12/16 08:00
4918	48	110	15/12/16 18:04	04/01/17 15:51
4919	424	86	15/12/16 18:08	16/12/16 23:08
4920	96	86	15/12/16 19:11	03/01/17 11:30
4921	217	156	16/12/16 08:01	21/12/16 15:26
4922	339	120	16/12/16 09:48	03/01/17 11:54
4923	319	83	16/12/16 10:53	24/12/16 07:18
4924	20	160	16/12/16 11:10	30/12/16 03:53
4925	31	96	16/12/16 11:14	30/12/16 14:16
4926	61	126	16/12/16 11:22	19/12/16 18:09
4927	51	48	16/12/16 12:59	23/12/16 14:20
4928	142	59	16/12/16 13:40	26/12/16 09:26
4929	63	167	16/12/16 14:43	22/12/16 09:37
4930	339	147	16/12/16 15:01	31/12/16 16:49
4931	276	9	16/12/16 15:35	02/01/17 06:13
4932	281	107	16/12/16 15:57	29/12/16 19:42
4933	160	3	16/12/16 16:44	27/12/16 17:36
4934	2	32	16/12/16 17:00	17/12/16 10:10
4935	24	52	16/12/16 17:29	04/01/17 11:03
4936	134	70	16/12/16 17:43	23/12/16 19:02
4937	96	10	16/12/16 17:56	04/01/17 17:42
4938	303	156	16/12/16 18:19	17/12/16 13:25
4939	443	143	16/12/16 18:33	17/12/16 16:18
4940	76	21	16/12/16 19:57	27/12/16 08:15
4941	79	102	17/12/16 09:01	28/12/16 16:40
4942	223	33	17/12/16 09:24	02/01/17 08:08
4943	163	30	17/12/16 09:40	22/12/16 12:17
4944	464	157	17/12/16 09:54	26/12/16 19:29
4945	254	152	17/12/16 12:59	21/12/16 09:32
4946	499	150	17/12/16 14:00	28/12/16 17:13
4947	450	131	17/12/16 14:10	20/12/16 13:58
4948	403	41	17/12/16 14:11	30/12/16 17:52
4949	489	90	17/12/16 15:25	03/01/17 14:53
4950	476	115	17/12/16 18:07	28/12/16 16:49
4951	252	86	17/12/16 19:26	28/12/16 10:59
4952	238	147	18/12/16 08:39	25/12/16 21:42
4953	217	1	18/12/16 19:08	21/12/16 12:52
4954	390	33	19/12/16 08:34	20/12/16 19:18
4955	168	51	19/12/16 08:42	03/01/17 14:58
4956	363	48	19/12/16 12:23	27/12/16 09:10
4957	178	26	19/12/16 12:29	21/12/16 16:34
4958	463	60	19/12/16 13:02	31/12/16 12:53
4959	285	62	19/12/16 13:30	22/12/16 09:18
4960	113	12	19/12/16 14:34	20/12/16 13:16
4961	109	61	19/12/16 14:52	06/01/17 18:37
4962	78	125	19/12/16 16:02	02/01/17 08:13
4963	429	96	19/12/16 16:47	22/12/16 16:21
4964	115	119	19/12/16 17:50	28/12/16 11:02
4965	139	137	19/12/16 18:56	31/12/16 19:58
4966	229	142	19/12/16 19:51	05/01/17 18:44
4967	111	158	20/12/16 08:07	23/12/16 09:55
4968	474	111	20/12/16 08:13	28/12/16 16:00
4969	330	49	20/12/16 08:18	24/12/16 08:07
4970	233	115	20/12/16 08:47	31/12/16 13:53
4971	106	26	20/12/16 09:00	04/01/17 13:28
4972	245	8	20/12/16 09:36	22/12/16 13:32
4973	284	111	20/12/16 10:39	02/01/17 10:02
4974	209	116	20/12/16 11:08	06/01/17 19:44
4975	400	57	20/12/16 11:43	26/12/16 18:37
4976	285	102	20/12/16 12:53	30/12/16 11:11
4977	351	135	20/12/16 13:19	22/12/16 15:58
4978	502	115	20/12/16 14:13	31/12/16 10:51
4979	310	157	20/12/16 14:25	26/12/16 10:37
4980	44	102	20/12/16 14:26	03/01/17 15:29
4981	76	69	20/12/16 14:36	21/12/16 11:04
4982	367	56	20/12/16 15:34	26/12/16 18:54
4983	471	18	20/12/16 15:45	06/01/17 08:29
4984	344	71	20/12/16 16:28	27/12/16 10:12
4985	224	106	20/12/16 17:04	21/12/16 12:03
4986	332	132	20/12/16 18:19	05/01/17 08:28
4987	165	84	20/12/16 18:49	22/12/16 19:50
4988	428	147	20/12/16 19:07	24/12/16 14:08
4989	349	105	20/12/16 19:31	27/12/16 08:41
4990	330	99	21/12/16 08:54	07/01/17 18:23
4991	334	144	21/12/16 10:18	23/12/16 13:28
4992	119	148	21/12/16 10:48	22/12/16 10:18
4993	324	41	21/12/16 10:52	06/01/17 23:59
4994	372	72	21/12/16 11:40	22/12/16 10:15
4995	156	33	21/12/16 12:16	07/01/17 17:12
4996	91	113	21/12/16 12:16	28/12/16 09:48
4997	245	157	21/12/16 12:26	23/12/16 17:04
4998	211	19	21/12/16 14:11	23/12/16 18:24
4999	6	142	21/12/16 14:22	07/01/17 13:21
5000	390	118	21/12/16 14:39	29/12/16 16:29
5001	9	45	21/12/16 14:45	24/12/16 09:43
5002	407	122	21/12/16 14:46	06/01/17 10:17
5003	28	106	21/12/16 15:09	09/01/17 15:02
5004	175	34	21/12/16 17:05	23/12/16 10:28
5005	494	97	21/12/16 17:13	27/12/16 09:02
5006	15	130	21/12/16 19:29	06/01/17 22:31
5007	219	14	21/12/16 19:30	04/01/17 16:11
5008	328	145	21/12/16 19:45	06/01/17 16:01
5009	87	73	21/12/16 19:45	31/12/16 13:37
5010	10	148	22/12/16 09:36	06/01/17 16:18
5011	190	39	22/12/16 10:39	29/12/16 16:31
5012	40	124	22/12/16 10:49	02/01/17 14:04
5013	437	24	22/12/16 12:23	26/12/16 00:24
5014	494	123	22/12/16 13:24	10/01/17 09:10
5015	501	124	22/12/16 15:12	09/01/17 16:02
5016	20	4	22/12/16 15:23	29/12/16 13:55
5017	476	164	22/12/16 16:51	07/01/17 17:25
5018	211	55	22/12/16 17:09	24/12/16 13:45
5019	232	33	23/12/16 08:11	05/01/17 12:07
5020	401	83	23/12/16 08:44	09/01/17 10:35
5021	448	64	23/12/16 10:21	11/01/17 16:17
5022	341	127	23/12/16 10:43	30/12/16 20:35
5023	88	44	23/12/16 11:03	23/12/16 15:18
5024	464	123	23/12/16 12:02	26/12/16 16:36
5025	52	99	23/12/16 13:09	29/12/16 11:38
5026	475	60	23/12/16 13:16	09/01/17 18:36
5027	161	29	23/12/16 13:30	11/01/17 08:01
5028	43	25	23/12/16 15:40	02/01/17 16:05
5029	339	98	23/12/16 16:17	26/12/16 10:13
5030	3	81	23/12/16 17:43	06/01/17 15:20
5031	80	166	23/12/16 18:12	12/01/17 16:27
5032	298	44	23/12/16 18:23	04/01/17 14:05
5033	288	141	23/12/16 18:38	26/12/16 12:11
5034	263	54	23/12/16 19:26	09/01/17 08:28
5035	489	167	24/12/16 08:03	27/12/16 19:17
5036	302	135	24/12/16 08:54	29/12/16 09:11
5037	262	167	24/12/16 08:59	06/01/17 13:03
5038	482	16	24/12/16 10:33	06/01/17 09:51
5039	295	167	24/12/16 11:36	07/01/17 15:54
5040	113	28	24/12/16 12:16	10/01/17 12:45
5041	265	74	24/12/16 13:49	03/01/17 08:43
5042	159	101	24/12/16 13:54	24/12/16 18:31
5043	113	127	24/12/16 14:15	11/01/17 08:38
5044	418	77	24/12/16 14:43	11/01/17 17:24
5045	464	50	24/12/16 15:04	04/01/17 10:29
5046	493	129	24/12/16 15:25	12/01/17 15:19
5047	398	16	24/12/16 17:37	26/12/16 14:33
5048	490	152	24/12/16 18:11	31/12/16 09:37
5049	425	71	26/12/16 08:02	31/12/16 12:42
5050	202	25	26/12/16 08:05	09/01/17 10:59
5051	383	50	26/12/16 08:52	14/01/17 11:59
5052	69	135	26/12/16 10:41	03/01/17 19:42
5053	327	46	26/12/16 10:58	07/01/17 17:03
5054	386	134	26/12/16 11:01	06/01/17 09:36
5055	214	93	26/12/16 11:59	05/01/17 17:56
5056	24	61	26/12/16 11:59	12/01/17 17:18
5057	487	151	26/12/16 12:08	26/12/16 13:12
5058	215	62	26/12/16 12:16	12/01/17 10:56
5059	167	90	26/12/16 12:23	06/01/17 16:01
5060	157	110	26/12/16 13:07	11/01/17 13:30
5061	499	5	26/12/16 13:25	13/01/17 09:54
5062	395	104	26/12/16 13:58	09/01/17 12:29
5063	194	20	26/12/16 15:24	30/12/16 08:08
5064	434	54	26/12/16 15:46	04/01/17 18:58
5065	124	52	26/12/16 16:15	30/12/16 13:09
5066	499	68	26/12/16 16:17	26/12/16 17:39
5067	201	80	26/12/16 17:02	26/12/16 18:27
5068	131	62	26/12/16 18:34	13/01/17 12:22
5069	347	87	26/12/16 18:59	14/01/17 11:20
5070	435	32	26/12/16 19:05	28/12/16 13:58
5071	203	41	26/12/16 19:07	03/01/17 11:33
5072	281	22	26/12/16 19:31	05/01/17 14:35
5073	191	72	26/12/16 19:32	13/01/17 08:58
5074	52	15	26/12/16 19:40	13/01/17 15:40
5075	402	165	26/12/16 22:00	09/01/17 10:06
5076	285	1	27/12/16 08:20	28/12/16 19:57
5077	407	58	27/12/16 08:52	10/01/17 18:49
5078	168	93	27/12/16 09:06	03/01/17 15:26
5079	64	127	27/12/16 09:16	05/01/17 15:57
5080	75	100	27/12/16 11:59	06/01/17 08:24
5081	441	157	27/12/16 12:11	31/12/16 15:53
5083	58	64	27/12/16 12:50	10/01/17 16:11
5084	160	109	27/12/16 13:44	10/01/17 10:18
5085	159	24	27/12/16 14:23	09/01/17 12:50
5086	451	75	27/12/16 14:55	13/01/17 16:16
5087	350	54	27/12/16 15:10	11/01/17 15:44
5088	79	51	27/12/16 15:27	31/12/16 17:25
5089	114	158	27/12/16 15:45	06/01/17 10:06
5090	373	20	27/12/16 15:48	12/01/17 10:31
5091	406	85	27/12/16 18:46	05/01/17 10:00
5092	165	112	28/12/16 08:14	13/01/17 11:52
5093	449	147	28/12/16 08:33	11/01/17 15:07
5094	85	124	28/12/16 08:58	10/01/17 19:10
5095	318	125	28/12/16 09:20	31/12/16 15:31
5096	76	39	28/12/16 10:41	06/01/17 13:42
5097	109	145	28/12/16 10:48	09/01/17 15:37
5098	422	22	28/12/16 10:55	31/12/16 14:28
5099	404	2	28/12/16 11:54	09/01/17 19:29
5100	256	38	28/12/16 12:11	31/12/16 18:57
5101	217	166	28/12/16 13:21	14/01/17 19:46
5102	109	119	28/12/16 13:24	05/01/17 16:38
5103	18	36	28/12/16 13:52	31/12/16 15:24
5104	89	117	28/12/16 14:19	06/01/17 08:37
5105	224	139	28/12/16 14:25	02/01/17 11:03
5106	187	15	28/12/16 14:42	29/12/16 12:29
5107	371	138	28/12/16 14:55	31/12/16 08:05
5108	349	12	28/12/16 15:30	16/01/17 19:02
5109	13	67	28/12/16 16:07	17/01/17 13:48
5110	5	74	28/12/16 17:05	12/01/17 09:34
5111	156	40	28/12/16 17:23	07/01/17 19:07
5112	391	147	28/12/16 17:33	16/01/17 11:18
5113	341	72	28/12/16 17:46	28/12/16 19:21
5114	342	3	28/12/16 17:59	04/01/17 18:15
5115	412	64	29/12/16 08:15	07/01/17 08:13
5116	427	116	29/12/16 09:04	12/01/17 13:17
5117	223	103	29/12/16 09:30	16/01/17 15:18
5118	29	66	29/12/16 09:33	04/01/17 14:26
5119	76	55	29/12/16 10:06	06/01/17 16:12
5120	389	39	29/12/16 10:57	14/01/17 18:59
5121	164	125	29/12/16 12:32	30/12/16 19:05
5122	375	34	29/12/16 14:14	13/01/17 19:27
5123	303	160	29/12/16 14:32	10/01/17 08:42
5124	348	162	29/12/16 15:16	13/01/17 10:12
5125	210	110	29/12/16 15:54	04/01/17 12:50
5126	127	7	29/12/16 16:37	31/12/16 12:44
5127	109	125	29/12/16 19:44	07/01/17 09:28
5128	83	79	29/12/16 23:08	03/01/17 15:37
5129	233	62	30/12/16 08:40	09/01/17 18:27
5130	164	77	30/12/16 08:48	17/01/17 12:17
5131	213	42	30/12/16 11:38	10/01/17 11:29
5132	54	164	30/12/16 12:33	10/01/17 19:34
5133	417	17	30/12/16 12:44	31/12/16 16:19
5134	95	144	30/12/16 13:53	11/01/17 17:44
5135	75	102	30/12/16 14:28	12/01/17 08:11
5136	429	70	30/12/16 14:46	18/01/17 12:05
5137	159	110	30/12/16 15:39	13/01/17 09:38
5138	19	104	30/12/16 16:57	03/01/17 18:59
5139	497	28	30/12/16 18:06	12/01/17 14:08
5140	122	153	30/12/16 18:42	06/01/17 12:18
5141	120	7	30/12/16 19:42	31/12/16 09:12
5142	70	91	31/12/16 08:04	14/01/17 09:17
5143	105	88	31/12/16 08:32	07/01/17 08:53
5144	29	77	31/12/16 11:01	02/01/17 08:02
5145	204	164	31/12/16 13:12	19/01/17 10:24
5146	408	135	31/12/16 13:14	02/01/17 17:48
5147	60	130	31/12/16 14:04	20/01/17 13:53
5148	301	11	31/12/16 14:15	31/12/16 14:54
5149	49	89	31/12/16 17:40	19/01/17 10:48
5150	19	69	31/12/16 18:41	19/01/17 18:19
5151	99	143	31/12/16 19:38	14/01/17 19:53
5152	280	106	02/01/17 08:58	19/01/17 18:57
5153	174	102	02/01/17 09:25	17/01/17 08:40
5154	428	87	02/01/17 10:38	11/01/17 11:46
5155	31	66	02/01/17 10:47	04/01/17 19:51
5156	10	110	02/01/17 10:56	16/01/17 14:03
5157	458	152	02/01/17 12:43	12/01/17 10:47
5158	49	72	02/01/17 14:00	09/01/17 16:04
5159	343	28	02/01/17 14:31	16/01/17 18:50
5160	248	166	02/01/17 16:08	13/01/17 14:33
5161	119	27	02/01/17 17:35	16/01/17 11:22
5162	123	31	02/01/17 17:57	12/01/17 11:16
5163	389	94	02/01/17 18:11	20/01/17 14:26
5164	315	83	02/01/17 19:32	07/01/17 15:09
5165	340	164	02/01/17 19:52	09/01/17 19:30
5166	410	32	03/01/17 08:07	16/01/17 18:07
5167	102	59	03/01/17 08:35	11/01/17 16:08
5168	344	118	03/01/17 10:32	21/01/17 14:21
5169	149	145	03/01/17 11:35	14/01/17 18:44
5170	261	117	03/01/17 13:02	20/01/17 18:15
5171	404	125	03/01/17 13:29	07/01/17 14:01
5172	265	87	03/01/17 14:49	19/01/17 11:50
5173	319	60	03/01/17 15:13	09/01/17 11:45
5174	476	94	03/01/17 15:20	18/01/17 19:28
5175	311	71	03/01/17 16:17	16/01/17 16:52
5176	410	122	03/01/17 16:29	07/01/17 14:27
5177	38	40	03/01/17 17:13	21/01/17 09:52
5178	110	159	03/01/17 17:21	17/01/17 12:54
5179	425	28	03/01/17 18:16	17/01/17 19:47
5180	232	59	03/01/17 19:44	19/01/17 13:35
5181	36	59	04/01/17 02:22	08/01/17 14:19
5182	75	79	04/01/17 09:09	20/01/17 11:08
5183	373	66	04/01/17 09:18	13/01/17 09:08
5184	434	23	04/01/17 09:23	04/01/17 09:31
5185	458	114	04/01/17 10:49	06/01/17 17:29
5186	496	148	04/01/17 11:17	24/01/17 08:14
5187	75	9	04/01/17 12:04	14/01/17 11:05
5188	280	123	04/01/17 12:34	10/01/17 17:49
5189	294	89	04/01/17 12:51	18/01/17 13:10
5190	241	104	04/01/17 14:43	06/01/17 16:48
5191	456	21	04/01/17 15:04	06/01/17 13:41
5192	387	130	04/01/17 15:34	21/01/17 09:31
5193	266	45	04/01/17 15:57	23/01/17 10:12
5194	225	47	04/01/17 16:49	14/01/17 17:48
5195	222	42	04/01/17 17:15	20/01/17 08:18
5196	235	23	04/01/17 17:41	09/01/17 09:40
5197	1	152	04/01/17 18:51	17/01/17 16:54
5198	322	83	05/01/17 08:10	07/01/17 13:47
5199	326	55	05/01/17 11:25	23/01/17 18:44
5200	265	96	05/01/17 12:37	11/01/17 17:39
5201	405	111	05/01/17 13:12	20/01/17 12:13
5202	177	25	05/01/17 14:37	21/01/17 15:14
5203	455	31	05/01/17 17:34	09/01/17 11:44
5204	341	106	05/01/17 19:07	17/01/17 18:09
5205	15	101	05/01/17 19:24	23/01/17 15:00
5206	267	131	05/01/17 19:25	06/01/17 13:34
5207	77	73	05/01/17 19:47	21/01/17 09:19
5208	203	68	06/01/17 03:13	16/01/17 15:56
5209	340	143	06/01/17 08:18	21/01/17 16:05
5210	151	106	06/01/17 09:17	06/01/17 15:36
5211	365	117	06/01/17 09:26	23/01/17 18:36
5212	301	86	06/01/17 10:54	09/01/17 11:56
5213	346	164	06/01/17 10:58	24/01/17 09:46
5214	365	101	06/01/17 11:29	12/01/17 12:53
5215	4	42	06/01/17 12:00	09/01/17 14:49
